EFF_DATE,NAV_ID,NAV_TYPE,STATE_CODE,CITY,COUNTRY_CODE,NAME,STATE_NAME,REGION_CODE,LAT_HEMIS,LAT_DEG,LAT_MIN,LAT_SEC,LAT_DECIMAL,LONG_HEMIS,LONG_DEG,LONG_MIN,LONG_SEC,LONG_DECIMAL,ELEV,MAG_VARN,MAG_VARN_HEMIS,MAG_VARN_YEAR,ALT_CODE
2026-01-22,AA,NDB,ND,FARGO,US,KENIE,NORTH DAKOTA,AGL,N,47,0,32.5878,47.00905216,W,96,48,54.6606,-96.8151835,890.6,4,E,2005,NA
2026-01-22,AA,NDB,GA,THOMSON,US,CEDAR,GEORGIA,ASO,N,33,31,59.82,33.53328333,W,82,36,51.73,-82.61436944,515.2,4,W,1995,NA
2026-01-22,AAA,NDB,IL,LINCOLN,US,ABRAHAM,ILLINOIS,AGL,N,40,9,36.42,40.16011666,W,89,20,16.8562,-89.33801561,590.8,0,E,1990,NA
2026-01-22,AAT,DME,CA,ALTURAS,US,ALTURAS,CALIFORNIA,AWP,N,41,29,0.074,41.48335388,W,120,33,41.55,-120.56154166,4378,NA,NA,NA,NA
2026-01-22,AB,NDB,SD,ABERDEEN,US,RENEY,SOUTH DAKOTA,AGL,N,45,23,9.9815,45.38610597,W,98,19,42.6393,-98.32851091,1298.1,7,E,2000,NA
2026-01-22,AB,NDB,TX,ABILENE,US,TOMHI,TEXAS,ASW,N,32,17,55.9077,32.29886325,W,99,40,27.2209,-99.67422802,1895.3,5,E,2020,NA
2026-01-22,ABG,NDB,TX,BIG SANDY,US,AMBASSADOR,TEXAS,ASW,N,32,35,7.7834,32.58549538,W,95,6,47.23,-95.11311944,424,7,E,1970,NA
2026-01-22,ABI,VORTAC,TX,ABILENE,US,ABILENE,TEXAS,ASW,N,32,28,52.7901,32.48133058,W,99,51,48.4333,-99.86345369,1809,10,E,1965,VH
2026-01-22,ABQ,VORTAC,NM,ALBUQUERQUE,US,ALBUQUERQUE,NEW MEXICO,ASW,N,35,2,37.6641,35.04379558,W,106,48,58.7229,-106.81631191,5748.5,13,E,1965,VH
2026-01-22,ABQ,VOT,NM,ALBUQUERQUE,US,ALBUQUERQUE,NEW MEXICO,ASW,N,35,2,17.484,35.03819,W,106,36,30.305,-106.60841805,5318,NA,NA,NA,NA
2026-01-22,ABR,VOR/DME,SD,ABERDEEN,US,ABERDEEN,SOUTH DAKOTA,AGL,N,45,25,2.484,45.41735666,W,98,22,7.3906,-98.36871961,1303.2,7,E,1985,VH
2026-01-22,ACE,NDB,AK,HOMER,US,KACHEMAK,ALASKA,AAL,N,59,38,28.804,59.64133444,W,151,30,0.9856,-151.50027377,NA,17,E,2015,NA
2026-01-22,ACH,VORTAC,NM,ANTON CHICO,US,ANTON CHICO,NEW MEXICO,ASW,N,35,6,42.142,35.11170611,W,105,2,23.744,-105.03992888,5450,12,E,1965,VH
2026-01-22,ACK,VOR/DME,MA,NANTUCKET,US,NANTUCKET,MASSACHUSETTS,ANE,N,41,16,54.7502,41.28187505,W,70,1,36.1339,-70.02670386,76.5,15,W,1980,VH
2026-01-22,ACO,VOR/DME,OH,AKRON,US,AKRON,OHIO,AGL,N,41,6,28.4512,41.10790311,W,81,12,5.4681,-81.20151891,1197,4,W,1965,L
2026-01-22,ACT,VORTAC,TX,WACO,US,WACO,TEXAS,ASW,N,31,39,44.0317,31.66223102,W,97,16,8.4498,-97.26901383,507.1,9,E,1965,VH
2026-01-22,ACV,VOR/DME,CA,ARCATA/EUREKA,US,ARCATA,CALIFORNIA,AWP,N,40,58,53.1939,40.98144275,W,124,6,29.9484,-124.108319,193.9,17,E,1985,VL
2026-01-22,ACY,VORTAC,NJ,ATLANTIC CITY,US,ATLANTIC CITY,NEW JERSEY,AEA,N,39,27,21.1493,39.4558748,W,74,34,34.733,-74.57631472,66.5,10,W,1970,VL
2026-01-22,ADG,NDB,MI,ADRIAN,US,ADRIAN,MICHIGAN,AGL,N,41,52,11.949,41.86998583,W,84,4,38.9308,-84.07748077,798.8,6,W,2000,NA
2026-01-22,ADK,NDB/DME,AK,ADAK ISLAND,US,MOUNT MOFFETT,ALASKA,AAL,N,51,52,18.7553,51.87187647,W,176,40,33.555,-176.6759875,328.9,7,E,2000,NA
2026-01-22,ADM,VORTAC,OK,ARDMORE,US,ARDMORE,OKLAHOMA,ASW,N,34,12,41.7103,34.21158619,W,97,10,5.6209,-97.16822802,936.8,6,E,1995,VH
2026-01-22,ADW,VORTAC,MD,CAMP SPRINGS,US,ANDREWS,MARYLAND,AEA,N,38,48,25.99,38.80721944,W,76,51,58.52,-76.86625555,262.9,10,W,1995,L
2026-01-22,AE,NDB,NM,ALBUQUERQUE,US,DUDLE,NEW MEXICO,ASW,N,35,13,2.6439,35.21740108,W,106,42,46.0814,-106.71280038,5455.2,11,E,1990,NA
2026-01-22,AEL,VOR/DME,MN,ALBERT LEA,US,ALBERT LEA,MINNESOTA,AGL,N,43,40,54.246,43.681735,W,93,22,14.7184,-93.37075511,1251.8,1,E,2010,T
2026-01-22,AEX,VORTAC,LA,ALEXANDRIA,US,ALEXANDRIA,LOUISIANA,ASW,N,31,15,24.2339,31.25673163,W,92,30,3.5007,-92.50097241,75.9,3,E,1995,VH
2026-01-22,AG,NDB,GA,AUGUSTA,US,BUSHE,GEORGIA,ASO,N,33,17,12.7877,33.28688547,W,81,56,48.6713,-81.94685313,300.5,4,W,1990,NA
2026-01-22,AGC,VOR/DME,PA,PITTSBURGH,US,ALLEGHENY,PENNSYLVANIA,AEA,N,40,16,43.1179,40.27864386,W,80,2,27.0769,-80.04085469,1284.6,9,W,2000,L
2026-01-22,AGJ,VORTAC,TX,LAMPASAS,US,GOOCH SPRINGS,TEXAS,ASW,N,31,11,7.8162,31.1855045,W,98,8,30.6883,-98.14185786,1191,5,E,2010,H
2026-01-22,AGZ,NDB,SD,WAGNER,US,WAGNER,SOUTH DAKOTA,AGL,N,43,3,48.2086,43.06339127,W,98,17,35.406,-98.29316833,1462.9,8,E,1980,NA
2026-01-22,AHC,VOR/DME,CA,HERLONG,US,AMEDEE,CALIFORNIA,AWP,N,40,16,4.3064,40.26786288,W,120,9,7.0755,-120.15196541,4005.4,17,E,1980,T
2026-01-22,AHN,VOR/DME,GA,ATHENS,US,ATHENS,GEORGIA,ASO,N,33,56,51.3369,33.94759358,W,83,19,29.1316,-83.32475877,792.7,0,E,1965,VH
2026-01-22,AHQ,NDB,NE,WAHOO,US,WAHOO,NEBRASKA,ACE,N,41,14,20.405,41.23900138,W,96,35,55.1782,-96.59866061,1221.5,6,E,1990,NA
2026-01-22,AI,NDB,IN,ANDERSON,US,VIDEO,INDIANA,AGL,N,40,4,10.2983,40.0695273,W,85,30,38.473,-85.51068694,967.5,3,W,1985,NA
2026-01-22,AI,NDB,OK,ARDMORE,US,ADDMO,OKLAHOMA,ASW,N,34,13,56.4464,34.23234622,W,96,55,59.1918,-96.93310883,709.5,6,E,1995,NA
2026-01-22,AIA,VOR/DME,NE,ALLIANCE,US,ALLIANCE,NEBRASKA,ACE,N,42,3,20.2714,42.05563094,W,102,48,15.997,-102.80444361,3925.3,11,E,1980,VL
2026-01-22,AIK,NDB,SC,AIKEN,US,AIKEN,SOUTH CAROLINA,ASO,N,33,39,6.4818,33.6518005,W,81,40,37.0999,-81.67697219,492.8,6,W,2010,NA
2026-01-22,AIR,VOR/DME,OH,BELLAIRE,US,BELLAIRE,OHIO,AGL,N,40,1,1.2867,40.01702408,W,80,49,2.0242,-80.81722894,1306.5,7,W,1990,H
2026-01-22,AJA,NDB,GU,MT MACAJNA,US,MT MACAJNA,GUAM,AWP,N,13,27,12.6189,13.45350525,E,144,44,12.959,144.73693305,657.9,2,E,2000,NA
2026-01-22,AK,NDB,OH,AKRON,US,AKRON,OHIO,AGL,N,41,4,11.0401,41.06973336,W,81,23,14.5235,-81.38736763,1149,7,W,1990,NA
2026-01-22,AKN,VORTAC,AK,KING SALMON,US,KING SALMON,ALASKA,AAL,N,58,43,28.9653,58.72471258,W,156,45,8.4483,-156.75234675,94.6,16,E,2010,H
2026-01-22,AKO,VOR/DME,CO,AKRON,US,AKRON,COLORADO,ANM,N,40,9,19.9983,40.15555508,W,103,10,46.9729,-103.17971469,4623.2,13,E,1965,VH
2026-01-22,AKQ,NDB,VA,WAKEFIELD,US,WAKEFIELD,VIRGINIA,AEA,N,36,58,58.1476,36.98281877,W,77,0,3.5014,-77.00097261,104.6,11,W,2020,NA
2026-01-22,AKW,DME,AK,KLAWOCK,US,KLAWOCK,ALASKA,AAL,N,55,34,7.0357,55.56862102,W,133,4,53.0251,-133.08139586,52.2,NA,NA,NA,NA
2026-01-22,AL,NDB,WA,WALLA WALLA,US,TRINA,WASHINGTON,ANM,N,46,10,32.037,46.17556583,W,118,11,46.8933,-118.19635925,1442.8,14,E,2025,NA
2026-01-22,ALB,VORTAC,NY,ALBANY,US,ALBANY,NEW YORK,AEA,N,42,44,50.2097,42.74728047,W,73,48,11.4623,-73.80318397,273,13,W,1980,L
2026-01-22,ALB,VOT,NY,ALBANY,US,ALBANY,NEW YORK,AEA,N,42,44,32.2801,42.74230002,W,73,49,19.4372,-73.82206588,NA,NA,NA,NA,NA
2026-01-22,ALD,VOR,SC,ALLENDALE,US,ALLENDALE,SOUTH CAROLINA,ASO,N,33,0,44.9792,33.01249422,W,81,17,32.036,-81.29223222,186.5,1,W,1965,VL
2026-01-22,ALI,VOR,TX,ALICE,US,ALICE,TEXAS,ASW,N,27,44,23.2782,27.7397995,W,98,1,16.8344,-98.02134288,170,6,E,2000,VL
2026-01-22,ALJ,NDB,AK,HINCHINBROOK,US,ORCA BAY,ALASKA,AAL,N,60,28,47.36,60.47982222,W,146,35,14.75,-146.58743055,31,18,E,2015,NA
2026-01-22,ALO,VOR/DME,IA,WATERLOO,US,WATERLOO,IOWA,ACE,N,42,33,23.3876,42.55649655,W,92,23,56.1261,-92.39892391,865.8,0,E,2020,L
2026-01-22,ALP,NDB,NY,ELMIRA,US,ALPINE,NEW YORK,AEA,N,42,14,19.333,42.23870361,W,76,45,50.2965,-76.76397125,1286.8,12,W,2000,NA
2026-01-22,ALS,VORTAC,CO,ALAMOSA,US,ALAMOSA,COLORADO,ANM,N,37,20,56.9722,37.34915894,W,105,48,55.9177,-105.81553269,7535.3,13,E,1965,VH
2026-01-22,ALW,VOR/DME,WA,WALLA WALLA,US,WALLA WALLA,WASHINGTON,ANM,N,46,5,13.1163,46.08697675,W,118,17,33.127,-118.29253527,1149.6,14,E,2025,VL
2026-01-22,AM,NDB,TX,AMARILLO,US,PANDE,TEXAS,ASW,N,35,8,47.2738,35.14646494,W,101,48,19.9687,-101.80554686,3609.2,8,E,2000,NA
2026-01-22,AMG,TACAN,GA,ALMA,US,ALMA,GEORGIA,ASO,N,31,32,11.598,31.536555,W,82,30,29.1197,-82.5080888,193.5,0,E,1965,NA
2026-01-22,AML,VOR/DME,VA,HERNDON,US,ARMEL,VIRGINIA,AEA,N,38,56,4.5329,38.93459247,W,77,28,0.1263,-77.46670175,295.7,8,W,1980,L
2026-01-22,AN,NDB,AL,ANNISTON,US,BOGGA,ALABAMA,ASO,N,33,32,3.6184,33.53433844,W,85,55,52.5735,-85.93127041,589.6,4,W,2020,NA
2026-01-22,ANC,VOT,AK,ANCHORAGE,US,ANCHORAGE,ALASKA,AAL,N,61,10,0.0068,61.16666855,W,149,59,40.3403,-149.99453897,120,NA,NA,NA,NA
2026-01-22,ANI,NDB,AK,ANIAK,US,ANIAK,ALASKA,AAL,N,61,35,24.564,61.59015666,W,159,35,52.4138,-159.59789272,87.5,14,E,2015,NA
2026-01-22,ANN,VOR/DME,AK,ANNETTE,US,ANNETTE ISLAND,ALASKA,AAL,N,55,3,37.471,55.06040861,W,131,34,42.238,-131.57839944,184,21,E,2010,H
2026-01-22,ANU,VOR/DME,NA,ST JOHNS,AG,V. C. BIRD,NA,NA,N,17,7,33.17,17.12588055,W,61,48,0.6,-61.80016666,400,15,W,2013,H
2026-01-22,ANW,VOR/DME,NE,AINSWORTH,US,AINSWORTH,NEBRASKA,ACE,N,42,34,8.81,42.56911388,W,99,59,22.78,-99.98966111,2605,9,E,1985,VL
2026-01-22,ANX,VORTAC,MO,NAPOLEON,US,NAPOLEON,MISSOURI,ACE,N,39,5,43.526,39.09542388,W,94,7,43.805,-94.12883472,878,7,E,1965,VL
2026-01-22,ANY,TACAN,KS,ANTHONY,US,ANTHONY,KANSAS,ACE,N,37,9,32.3353,37.15898202,W,98,10,14.7851,-98.17077363,1392.2,7,E,1995,NA
2026-01-22,AP,NDB,MI,ALPENA,US,FELPS,MICHIGAN,AGL,N,44,57,38.8479,44.96079108,W,83,33,35.7672,-83.55993533,726,7,W,1985,NA
2026-01-22,APA,VOT,CO,DENVER,US,CENTENNIAL,COLORADO,ANM,N,39,34,30.508,39.57514111,W,104,50,42.6312,-104.84517533,5970.8,NA,NA,NA,NA
2026-01-22,APE,VORTAC,OH,APPLETON,US,APPLETON,OHIO,AGL,N,40,9,3.8258,40.15106272,W,82,35,17.8849,-82.58830136,1353.7,6,W,1990,VH
2026-01-22,APN,VORTAC,MI,ALPENA,US,ALPENA,MICHIGAN,AGL,N,45,4,58.0031,45.08277863,W,83,33,25.2126,-83.5570035,677.5,7,W,1985,VL
2026-01-22,AQ,NDB,WI,APPLETON,US,KOOKY,WISCONSIN,AGL,N,44,12,57.412,44.21594777,W,88,23,56.1805,-88.39893902,752.2,2,W,1995,NA
2026-01-22,AQE,NDB,NC,GREENVILLE,US,ALWOOD,NORTH CAROLINA,ASO,N,35,42,24.8044,35.70689011,W,77,22,18.7483,-77.37187452,39.4,9,W,2000,NA
2026-01-22,ARD,VOR/DME,PA,YARDLEY,US,YARDLEY,PENNSYLVANIA,AEA,N,40,15,12.0329,40.25334247,W,74,54,27.4046,-74.90761238,293.8,10,W,1965,L
2026-01-22,ARG,VORTAC,AR,WALNUT RIDGE,US,WALNUT RIDGE,ARKANSAS,ASW,N,36,6,36.0717,36.11001991,W,90,57,13.2959,-90.9536933,265.4,4,E,1980,VH
2026-01-22,ARH,TACAN,AZ,FORT HUACHUCA,US,FORT HUACHUCA,ARIZONA,AWP,N,31,35,8.0929,31.58558136,W,110,20,20.3434,-110.33898427,4659.9,12,E,1990,NA
2026-01-22,ART,VORTAC,NY,WATERTOWN,US,WATERTOWN,NEW YORK,AEA,N,43,57,7.674,43.95213166,W,76,3,52.6567,-76.06462686,374.4,12,W,1980,L
2026-01-22,ASP,DME,MI,OSCODA,US,AU SABLE,MICHIGAN,AGL,N,44,26,56.8613,44.44912813,W,83,23,39.4201,-83.39428336,625.1,NA,NA,NA,NA
2026-01-22,AST,FAN MARKER,OR,ASTORIA,US,FORT STEVENS,OREGON,ANM,N,46,12,30.37,46.20843611,W,123,57,55.532,-123.96542555,14,22,E,1965,NA
2026-01-22,AST,VOR/DME,OR,ASTORIA,US,ASTORIA,OREGON,ANM,N,46,9,42.1165,46.16169902,W,123,52,49.351,-123.88037527,11.3,15,E,2020,VL
2026-01-22,AT,NDB,OH,DAYTON,US,BRUNY,OHIO,AGL,N,39,50,48.9735,39.84693708,W,84,20,5.7231,-84.33492308,953,6,W,2010,NA
2026-01-22,ATA,NDB,TX,ATLANTA,US,ATLANTA,TEXAS,ASW,N,33,6,15.1279,33.10420219,W,94,11,24.2222,-94.19006172,263.3,4,E,2000,NA
2026-01-22,ATR,VOR/DME,DE,WATERLOO,US,WATERLOO,DELAWARE,AEA,N,38,48,35.3168,38.80981022,W,75,12,40.7605,-75.21132236,4.7,9,W,1965,VL
2026-01-22,ATY,TACAN,SD,WATERTOWN,US,WATERTOWN,SOUTH DAKOTA,AGL,N,44,58,46.871,44.97968638,W,97,8,30.2005,-97.14172236,1762.8,9,E,1965,NA
2026-01-22,AU,NDB,ME,AUGUSTA,US,DUNNS,MAINE,ANE,N,44,24,39.3098,44.41091938,W,69,51,38.3984,-69.86066622,238.4,18,W,1985,NA
2026-01-22,AUG,VOR/DME,ME,AUGUSTA,US,AUGUSTA,MAINE,ANE,N,44,19,12.0733,44.32002036,W,69,47,47.6315,-69.7965643,349.3,18,W,1985,VL
2026-01-22,AUR,NDB,LA,SULPHUR,US,SULPHUR,LOUISIANA,ASW,N,30,11,54.6742,30.19852061,W,93,25,14.3051,-93.4206403,10,4,E,1995,NA
2026-01-22,AVE,VOR/DME,CA,AVENAL,US,AVENAL,CALIFORNIA,AWP,N,35,38,49.112,35.64697555,W,119,58,42.98,-119.97860555,710,16,E,1965,VH
2026-01-22,AW,NDB,WA,ARLINGTON,US,WATON,WASHINGTON,ANM,N,48,4,34.0319,48.07611997,W,122,9,14.0819,-122.15391163,65,17,E,2010,NA
2026-01-22,AWK,VORTAC,QW,WAKE ISLAND,US,WAKE ISLAND,WAKE ISLAND,AWP,N,19,17,11.71,19.28658611,E,166,37,38.35,166.62731944,16,6,E,2010,H
2026-01-22,AXC,VORTAC,IL,DECATUR,US,ADDERS,ILLINOIS,AGL,N,39,44,15.0773,39.73752147,W,88,51,23.1534,-88.8564315,707.5,3,E,1965,VH
2026-01-22,AXN,VOR/DME,MN,ALEXANDRIA,US,ALEXANDRIA,MINNESOTA,AGL,N,45,57,30.1977,45.95838825,W,95,13,57.4854,-95.23263483,1367.2,7,E,1965,VL
2026-01-22,AY,NDB,GA,WAYCROSS,US,WIKET,GEORGIA,ASO,N,31,19,32.9039,31.32580663,W,82,23,52.0026,-82.3977785,108.1,5,W,2005,NA
2026-01-22,AYS,VORTAC,GA,WAYCROSS,US,WAYCROSS,GEORGIA,ASO,N,31,16,9.931,31.26942527,W,82,33,23.204,-82.55644555,154.8,0,E,1965,VL
2026-01-22,AZ,NDB,MI,KALAMAZOO,US,AUSTN,MICHIGAN,AGL,N,42,7,52.1878,42.13116327,W,85,31,47.0905,-85.52974736,855.7,3,W,1985,NA
2026-01-22,AZN,NDB,MO,ST JOSEPH,US,AMAZON,MISSOURI,ACE,N,39,53,1.7464,39.88381844,W,94,54,29.346800000000002,-94.90815188,823,4,E,1995,NA
2026-01-22,AZO,DME,MI,KALAMAZOO,US,KALAMAZOO,MICHIGAN,AGL,N,42,14,13.1493,42.23698591,W,85,33,11.3463,-85.55315175,868.8,NA,NA,NA,NA
2026-01-22,AZQ,DME,KY,HAZARD,US,HAZARD,KENTUCKY,ASO,N,37,23,28.5263,37.3912573,W,83,15,46.8183,-83.26300508,1243,NA,NA,NA,NA
2026-01-22,BA,NDB,IN,COLUMBUS,US,CLIFS,INDIANA,AGL,N,39,19,19.1762,39.32199338,W,85,49,6.9585,-85.81859958,702.1,3,W,1995,NA
2026-01-22,BAB,TACAN,CA,MARYSVILLE,US,BEALE,CALIFORNIA,AWP,N,39,8,5.2616,39.13479488,W,121,26,26.7287,-121.44075797,89.3,16,E,1985,NA
2026-01-22,BAD,TACAN,LA,BOSSIER CITY,US,BARKSDALE,LOUISIANA,ASW,N,32,30,12.02,32.50333888,W,93,40,3.97,-93.66776944,161.8,2,E,2015,NA
2026-01-22,BAE,VOR/DME,WI,MILWAUKEE,US,BADGER,WISCONSIN,AGL,N,43,7,0.6717,43.11685325,W,88,17,3.6386,-88.28434405,1069.9,2,E,1965,H
2026-01-22,BAF,VORTAC,MA,WESTFIELD/SPRINGFIELD,US,BARNES,MASSACHUSETTS,ANE,N,42,9,43.0527,42.16195908,W,72,42,58.3182,-72.7161995,266.5,14,W,1980,VL
2026-01-22,BAL,VORTAC,MD,BALTIMORE,US,BALTIMORE,MARYLAND,AEA,N,39,10,15.8283,39.17106341,W,76,39,40.5225,-76.66125625,149.5,11,W,2000,L
2026-01-22,BAM,VORTAC,NV,BATTLE MOUNTAIN,US,BATTLE MOUNTAIN,NEVADA,AWP,N,40,34,8.6902,40.56908061,W,116,55,20.1226,-116.92225627,4544.1,13,E,2020,VH
2026-01-22,BAR,NDB,NC,BANNER ELK,US,HEMLOCK,NORTH CAROLINA,ASO,N,36,9,12.454,36.15345944,W,81,52,47.407,-81.87983527,NA,2,W,1965,NA
2026-01-22,BCE,VORTAC,UT,BRYCE CANYON,US,BRYCE CANYON,UTAH,ANM,N,37,41,21.0748,37.68918744,W,112,18,14.0483,-112.3039023,9039.2,15,E,1975,VH
2026-01-22,BDA,VOR/DME,NA,HAMILTON,BM,BERMUDA,NA,NA,N,32,21,51.79,32.36438611,W,64,41,22.461,-64.6895725,18,15,W,1985,H
2026-01-22,BDE,DME,MN,BAUDETTE,US,BAUDETTE,MINNESOTA,AGL,N,48,43,22.0679,48.72279663,W,94,36,26.236,-94.60728777,1083.2,NA,NA,NA,NA
2026-01-22,BDF,TACAN,IL,BRADFORD,US,BRADFORD,ILLINOIS,AGL,N,41,9,35.033,41.15973138,W,89,35,16.343,-89.58787305,810,0,E,1995,NA
2026-01-22,BDH,VOR/DME,MN,WILLMAR,US,WILLMAR,MINNESOTA,AGL,N,45,7,3.6139,45.11767052,W,95,7,37.4209,-95.12706136,1124.2,4,E,2000,T
2026-01-22,BDL,VOT,CT,WINDSOR LOCKS,US,BRADLEY,CONNECTICUT,ANE,N,41,55,57.17,41.93254722,W,72,41,13.47,-72.687075,185,NA,NA,NA,NA
2026-01-22,BDR,VOR/DME,CT,BRIDGEPORT,US,BRIDGEPORT,CONNECTICUT,ANE,N,41,9,38.5404,41.16070566,W,73,7,28.1507,-73.1244863,6,12,W,1965,L
2026-01-22,BDR,VOT,CT,BRIDGEPORT,US,BRIDGEPORT,CONNECTICUT,ANE,N,41,9,41,41.16138888,W,73,7,33,-73.12583333,55,NA,NA,NA,NA
2026-01-22,BED,VOT,MA,BEDFORD,US,BEDFORD,MASSACHUSETTS,ANE,N,42,27,54.98,42.46527222,W,71,17,20.33,-71.28898055,264,NA,NA,NA,NA
2026-01-22,BER,TACAN,AK,ADAK ISLAND,US,ADAK,ALASKA,AAL,N,51,52,16.43,51.87123055,W,176,40,26.8,-176.67411111,408,7,E,2000,NA
2026-01-22,BET,VORTAC,AK,BETHEL,US,BETHEL,ALASKA,AAL,N,60,47,5.4132,60.784837,W,161,49,27.5874,-161.82432983,105.4,14,E,2010,H
2026-01-22,BFD,DME,PA,BRADFORD,US,BRADFORD,PENNSYLVANIA,AEA,N,41,47,10.9917,41.78638658,W,78,37,9.6548,-78.61934855,2110.2,NA,NA,NA,NA
2026-01-22,BFF,VORTAC,NE,SCOTTSBLUFF,US,SCOTTSBLUFF,NEBRASKA,ACE,N,41,53,38.9868,41.894163,W,103,28,55.3138,-103.48203161,4168.5,13,E,1965,VH
2026-01-22,BFI,VOT,WA,SEATTLE,US,SEATTLE,WASHINGTON,ANM,N,47,31,45.077,47.52918805,W,122,18,15.413,-122.30428138,18.6,NA,NA,NA,NA
2026-01-22,BFL,VOT,CA,BAKERSFIELD,US,BAKERSFIELD,CALIFORNIA,AWP,N,35,25,29.85,35.42495833,W,119,2,48.37,-119.04676944,438,NA,NA,NA,NA
2026-01-22,BFM,VORTAC,AL,MOBILE,US,BROOKLEY,ALABAMA,ASO,N,30,36,45.7958,30.61272105,W,88,3,19.7765,-88.05549347,11.9,4,E,1965,L
2026-01-22,BFV,VORTAC,OK,CLINTON,US,BURNS FLAT,OKLAHOMA,ASW,N,35,14,13,35.23694444,W,99,12,22.2,-99.20616666,1780,5,E,2020,L
2026-01-22,BGD,TACAN,TX,BORGER,US,BORGER,TEXAS,ASW,N,35,48,25.4611,35.80707252,W,101,22,55.7493,-101.38215258,3130,11,E,1965,NA
2026-01-22,BGI,VOR/DME,NA,BARBADOS,BB,ADAMS,NA,NA,N,13,4,30.17,13.07504722,W,59,29,1.79,-59.48383055,170,15,W,2000,H
2026-01-22,BGQ,VORTAC,AK,BIG LAKE,US,BIG LAKE,ALASKA,AAL,N,61,34,9.957,61.5694325,W,149,58,1.7726,-149.96715905,179.3,19,E,2010,H
2026-01-22,BGR,VORTAC,ME,BANGOR,US,BANGOR,MAINE,ANE,N,44,50,30.4619,44.84179497,W,68,52,26.2752,-68.87396533,360.1,19,W,1985,VH
2026-01-22,BGS,VORTAC,TX,BIG SPRING,US,BIG SPRING,TEXAS,ASW,N,32,23,8.118,32.38558833,W,101,29,1.258,-101.48368277,2670,11,E,1965,VL
2026-01-22,BH,NDB,AL,BIRMINGHAM,US,MCDEN,ALABAMA,ASO,N,33,30,41.4843,33.51152341,W,86,50,44.1314,-86.84559205,569,3,W,2010,NA
2026-01-22,BHM,VOT,AL,BIRMINGHAM,US,BIRMINGHAM MUNI,ALABAMA,ASO,N,33,33,47.575,33.56321527,W,86,45,19.762,-86.75548944,NA,NA,NA,NA,NA
2026-01-22,BIB,VORTAC,IL,BIBLE GROVE,US,BIBLE GROVE,ILLINOIS,AGL,N,38,55,13.2432,38.92034533,W,88,28,54.4967,-88.48180463,534.6,3,E,1965,L
2026-01-22,BIE,VOR,NE,BEATRICE,US,BEATRICE,NEBRASKA,ACE,N,40,18,5.1393,40.30142758,W,96,45,16.7227,-96.75464519,1303.6,7,E,1980,T
2026-01-22,BIG,VORTAC,AK,DELTA JUNCTION FT GREELY,US,BIG DELTA,ALASKA,AAL,N,64,0,16.06,64.00446111,W,145,43,2.09,-145.71724722,1229.6,23,E,2005,H
2026-01-22,BIH,VOR/DME,CA,BISHOP,US,BISHOP,CALIFORNIA,AWP,N,37,22,37.0197,37.37694991,W,118,21,59.495,-118.36652638,4117,15,E,1985,VL
2026-01-22,BIL,VORTAC,MT,BILLINGS,US,BILLINGS,MONTANA,ANM,N,45,48,30.8131,45.80855919,W,108,37,28.7313,-108.62464758,3811,14,E,1990,VH
2026-01-22,BIS,VOR/DME,ND,BISMARCK,US,BISMARCK,NORTH DAKOTA,AGL,N,46,45,42.3403,46.76176119,W,100,39,55.4656,-100.66540711,1853.5,12,E,1965,VL
2026-01-22,BIX,TACAN,MS,BILOXI,US,KEESLER,MISSISSIPPI,ASO,N,30,24,25.51,30.40708611,W,88,55,46.97,-88.92971388,19.8,2,W,2020,NA
2026-01-22,BJA,TACAN,VT,BURLINGTON,US,BURLINGTON,VERMONT,ANE,N,44,28,36.9713,44.47693647,W,73,9,24.3245,-73.1567568,308.3,15,W,2013,NA
2026-01-22,BJB,VOR,WI,WEST BEND,US,WEST BEND,WISCONSIN,AGL,N,43,25,19.0978,43.42197161,W,88,7,30.6525,-88.12518125,871.1,1,W,1985,T
2026-01-22,BJC,VOR/DME,CO,DENVER,US,JEFFCO,COLORADO,ANM,N,39,54,46.9449,39.91304025,W,105,8,20.3488,-105.13898577,5737.3,11,E,1995,VH
2026-01-22,BK,NDB,SD,BROOKINGS,US,CHRLZ,SOUTH DAKOTA,AGL,N,44,21,16.296,44.35452666,W,96,56,48.535,-96.94681527,1664,3,E,2015,NA
2026-01-22,BKA,VORTAC,AK,SITKA,US,BIORKA ISLAND,ALASKA,AAL,N,56,51,33.874,56.85940944,W,135,33,4.724,-135.55131222,260,20,E,2015,H
2026-01-22,BKE,VOR/DME,OR,BAKER CITY,US,BAKER CITY,OREGON,ANM,N,44,50,26.1581,44.84059947,W,117,48,28.3258,-117.80786827,3365,20,E,1965,VH
2026-01-22,BKF,TACAN,CO,AURORA,US,BUCKLEY,COLORADO,ANM,N,39,42,26.59,39.70738611,W,104,45,8.59,-104.75238611,5593.5,8,E,2015,NA
2026-01-22,BKT,NDB,VA,BLACKSTONE,US,BLACKSTONE,VIRGINIA,AEA,N,37,7,38.7415,37.12742819,W,78,2,40.3563,-78.04454341,417.6,9,W,2000,NA
2026-01-22,BKW,DME,WV,BECKLEY,US,BECKLEY,WEST VIRGINIA,AEA,N,37,46,49.0788,37.78029966,W,81,7,24.4398,-81.1234555,2517,NA,NA,NA,NA
